geneId,label,cc,bc,ev,deg,cco,load,subg,harm,p_rank
WBGene00005865,0,0.3685873502185356,4.927471731446038e-06,5.388963807790458e-05,617.0,0.7894977793681197,5.05136420189411e-06,inf,7199.599999997797,8.793900694284116e-05
WBGene00005866,0,0.3674681198453354,2.726228738751613e-06,5.218223995573886e-05,557.0,0.8548428761479147,2.732072215462204e-06,inf,7156.8499999978685,7.940062554350647e-05
WBGene00005868,0,0.286179205051673,0.0,7.635404839398532e-08,1.0,0.0,0.0,inf,5436.092857143065,8.443237643589767e-06
WBGene00005869,0,0.3782524265301188,1.541789251901859e-05,6.118523582684361e-05,741.0,0.6756902651639494,1.5555100672907727e-05,inf,7442.6666666639585,0.00010607951550810247
WBGene00005871,0,0.3833427551223667,5.166116263843129e-05,6.844409769667608e-05,851.0,0.5628893343471348,4.9216710318103386e-05,inf,7580.883333330359,0.00012628420469969196
WBGene00005874,0,0.35950421031762425,1.2510570970563595e-07,4.3068502336353966e-05,417.0,0.9752121379819222,1.3466052544384814e-07,inf,6940.6833333316445,6.047722769259823e-05
WBGene00005876,0,0.3506532840552829,2.639321343591352e-07,2.4507410103586304e-05,269.0,0.9887088719968928,4.506550819104747e-07,inf,6698.433333332109,4.240420241316318e-05
WBGene00005877,0,,,,,,,,,
WBGene00005879,0,0.3572533914386345,5.249900783222954e-07,2.9209116696681348e-05,312.0,0.9846854645890016,1.105823442999848e-06,inf,6854.2666666651285,4.795009785571657e-05
WBGene00005880,0,0.36833887959248185,2.514114907852233e-06,5.3714924913263363e-05,575.0,0.8564944705347675,2.6239460437086653e-06,inf,7181.366666664489,8.148022783087195e-05
WBGene00005881,0,0.35922488639686745,5.889362187772423e-07,3.412923817234808e-05,417.0,0.938111049621841,7.023673267249975e-07,inf,6932.533333331661,6.119506521163343e-05
WBGene00005883,0,0.3490107845441848,3.3465662400949014e-11,1.9916036475084712e-05,178.0,0.9998730400558624,3.346566240094825e-11,inf,6630.1666666654855,3.104169528950543e-05
WBGene00005884,0,0.3767665421181571,1.1085139016511772e-05,5.9967980168463867e-05,677.0,0.7385305865592197,1.1358911987192225e-05,inf,7390.683333330717,9.633704660697845e-05
WBGene00005885,0,0.34229916610077954,4.5002709172417665e-08,1.872215026073115e-05,197.0,0.9812493525328914,5.971932953288354e-08,inf,6492.81666666559,3.356300077248254e-05
WBGene00005886,0,0.3589459961916384,2.515870034835788e-06,1.2607722205226545e-05,11.0,0.2909090909090909,3.658380455306231e-06,inf,6784.5999999984715,1.02565271459339e-05
WBGene00005888,0,0.3454270722737694,0.0,1.7571787839661905e-05,146.0,1.0,0.0,inf,6545.066666665559,2.707620201668132e-05
WBGene00005889,0,0.3549467159978497,7.052753967714915e-08,2.7974330493950824e-05,295.0,0.9911910526922634,8.250217022630649e-08,inf,6800.449999998583,4.5316032351397214e-05
WBGene00005890,0,0.3782603615072849,2.0757701841009776e-05,6.094870413700183e-05,736.0,0.6774548950014788,2.0935992656621867e-05,inf,7440.833333330627,0.00010563279411660695
WBGene00005891,0,0.3643642405619811,3.5532135770032638e-06,4.857792357691018e-05,542.0,0.860058249381015,3.890287739596062e-06,inf,7085.449999998027,7.758996404584591e-05
WBGene00005892,0,0.3411012291001241,2.461079271041445e-06,3.1850689735987166e-06,43.0,0.8726467331118494,4.659962175811048e-06,inf,6389.383333332244,2.723096506320159e-05
WBGene00005893,0,0.2041494177425248,0.0,3.850981668752282e-12,1.0,0.0,0.0,inf,3753.4206349193764,2.420989259351105e-05
WBGene00005894,0,0.34961305230617085,1.0115778486717718e-09,2.1040004768522198e-05,198.0,0.9983592267856228,1.4187598113874958e-09,inf,6651.999999998809,3.345564386408172e-05
WBGene00005897,0,0.3592392001412699,9.007732677497637e-08,3.968722287082461e-05,349.0,0.9836149260613246,9.414735976981599e-08,inf,6912.333333331677,5.21196210253964e-05
WBGene00005898,0,,,,,,,,,
WBGene00005899,0,0.33228831587591706,0.0,1.2133544905158596e-05,79.0,1.0,0.0,inf,6278.20952380879,1.8853290263036636e-05
WBGene00005900,0,,,,,,,,,
WBGene00005901,0,0.3344578790007932,3.008243956746553e-09,1.4079415929626026e-05,116.0,0.9943028485757122,2.855069941393699e-09,inf,6327.409523808708,2.368529032090127e-05
WBGene00005904,0,,,,,,,,,
WBGene00005907,0,0.3625692345510087,6.116011751092049e-07,4.64047095208158e-05,468.0,0.9360530024341588,6.636387151653639e-07,inf,7022.99999999814,6.729880031276398e-05
WBGene00005908,0,0.3548070281914751,3.885063502372092e-09,2.722608703888918e-05,280.0,0.997516641065028,4.988138605004471e-09,inf,6791.783333331929,4.3492205370194534e-05
WBGene00005909,0,,,,,,,,,
WBGene00005910,0,0.2567792138062797,0.0003287375335802016,4.518704132559108e-09,3.0,0.0,0.0003287375335802016,inf,4754.610714285554,5.418912804278985e-05
WBGene00005911,0,0.3757223890456703,5.7165431626029815e-06,5.895870726111195e-05,611.0,0.8227630060905261,5.819618369709549e-06,inf,7347.9999999974525,8.620989237973525e-05
WBGene00005912,0,,,,,,,,,
WBGene00005913,0,0.35093309146748336,2.8560421256489246e-07,2.1262421268510267e-05,193.0,0.989151554404145,4.623652592534279e-07,inf,6676.933333332122,3.29890726677511e-05
WBGene00005914,0,0.3212473618395261,0.0,6.0095194168280526e-06,39.0,1.0,0.0,inf,6057.209523809216,1.3820539199593317e-05
WBGene00005920,0,0.35906036028298144,1.464901334527149e-08,3.97598718793544e-05,346.0,0.996749602077574,1.591949090500753e-08,inf,6906.016666665023,5.149507040266113e-05
WBGene00005924,0,0.3732027977375714,4.705514315682491e-06,5.720818729657568e-05,619.0,0.8102953401195163,5.0978621477194655e-06,inf,7300.216666664233,8.760590955077759e-05
WBGene00005925,0,5.501457886339879e-05,0.0,1.492815821244708e-60,1.0,0.0,0.0,,1.0,5.501155242600946e-05
WBGene00005926,0,5.501457886339879e-05,0.0,1.492815821244708e-60,1.0,0.0,0.0,,1.0,5.501155242600946e-05
WBGene00005927,0,0.28788806496081554,0.0,1.2165066910063842e-06,17.0,1.0,0.0,inf,5479.692857143113,1.0755620549275422e-05
WBGene00005929,0,0.3183547232947397,6.553161638103103e-08,8.291446339555995e-07,6.0,0.9333333333333332,2.0280960653568624e-07,inf,5938.035714285489,1.1875919891218722e-05
WBGene00005930,0,0.3754094891359906,0.00012513636877038137,4.815826011122304e-05,405.0,0.9466935582447134,0.00015240542763724036,inf,7268.166666664201,5.956443705374443e-05
WBGene00005931,0,,,,,,,,,
WBGene00005932,0,0.37748431286643,3.8828550035122706e-07,4.2102621077227677e-05,35.0,0.3176470588235294,3.8319375777034883e-07,inf,7205.276190473724,1.4509041792570553e-05
WBGene00005933,0,0.3587674480727981,6.275347804351544e-08,4.003156724244009e-05,354.0,0.9869880443654871,6.681556091052832e-08,inf,6904.783333331698,5.266425123051253e-05
WBGene00005934,0,0.3856136264476211,9.524164841877121e-07,4.5833006208070285e-05,28.0,0.2989417989417989,1.5313224934901204e-06,inf,7348.149999997173,1.3331880828231352e-05
WBGene00005935,0,0.3581403692909361,3.315528218156305e-07,3.023544367492279e-05,16.0,0.3583333333333333,5.679447575950413e-07,inf,6767.56666666518,1.1482327984699498e-05
WBGene00005936,0,,,,,,,,,
WBGene00005937,0,,,,,,,,,
WBGene00005938,0,,,,,,,,,
WBGene00005939,0,0.3662589257315667,3.842509020355038e-06,5.169444215877114e-05,558.0,0.8485100030243946,4.220737873129262e-06,inf,7132.4666666645935,7.997056239846869e-05
WBGene00005942,0,,,,,,,,,
WBGene00005945,0,0.3799501269083752,3.241648097523385e-05,6.371491872655114e-05,764.0,0.6399339888700569,3.190188169161257e-05,inf,7484.499999997206,0.00011133605582786736
WBGene00005946,0,0.3762398158099273,1.231638259125696e-05,6.033924435018993e-05,714.0,0.7016590647479188,1.236146634392605e-05,inf,7392.749999997396,0.00010208428281146788
WBGene00005947,0,0.2041540405866122,0.00010958724924781124,3.8509844794140865e-12,2.0,0.0,0.00010958724924781124,inf,3754.087301586042,5.223273431849896e-05
WBGene00005949,0,0.36302180738254,5.321932323902999e-07,2.180033616784299e-05,20.0,0.2842105263157895,6.480255076713454e-07,inf,6899.909523807759,1.191425845034454e-05
WBGene00005950,0,0.3261221409421371,0.0,6.873731165456854e-06,45.0,1.0,0.0,inf,6158.509523809023,1.4548376801327341e-05
WBGene00005951,0,0.36381286414371417,5.718494759212006e-07,4.105521752858498e-05,309.0,0.9823267347539192,7.514197249500159e-07,inf,7001.3999999981215,4.730820841447642e-05
WBGene00005953,0,0.3484913931445229,2.1071909473360488e-07,5.606837546812445e-06,26.0,0.7323076923076923,3.277794382992812e-07,inf,6548.242857141666,1.4289344813809516e-05
WBGene00005954,0,0.3785382956016871,6.696486622802902e-05,6.762320769646021e-05,727.0,0.6821118525507671,6.704607401545974e-05,inf,7443.833333330616,0.00010727995720925164
WBGene00005955,0,0.3140957230423252,5.779510797708355e-09,2.9630696796593955e-06,3.0,0.3333333333333333,5.467164467140509e-09,inf,5898.30000000004,8.745676809931125e-06
WBGene00005956,0,0.372593568886448,3.72130125888433e-06,5.545243749903559e-05,584.0,0.8443572452360253,3.975119386723457e-06,inf,7274.533333330944,8.267797460392704e-05
WBGene00005958,0,0.2374194263458828,0.0,6.788448902758773e-10,1.0,0.0,0.0,inf,4405.132142856347,9.681843576372756e-06
WBGene00005959,0,,,,,,,,,
WBGene00005964,0,,,,,,,,,
WBGene00005965,0,,,,,,,,,
WBGene00005967,0,0.4042981495704111,3.6820111583859295e-07,0.00024969283622659685,81.0,0.8953703703703704,8.091918212533194e-07,inf,7713.733333330985,2.23490327164734e-05
WBGene00005968,0,,,,,,,,,
WBGene00005969,0,0.3498504690083579,0.0,2.1144090872507472e-05,190.0,1.0,0.0,inf,6656.333333332146,3.240084856134803e-05
WBGene00005970,0,,,,,,,,,
WBGene00005976,0,0.3387685186316981,3.218996595337418e-08,6.530194054539477e-06,8.0,0.21428571428571427,4.001505483225508e-08,inf,6349.192857141891,9.98940751921897e-06
WBGene00005977,0,,,,,,,,,
WBGene00005979,0,,,,,,,,,
WBGene00005984,0,0.38022253279401896,2.435681465826465e-05,6.469608400889979e-05,799.0,0.61892214892676,2.3412938206004716e-05,inf,7501.96666666385,0.00011559814776091512
WBGene00005986,0,0.29200474773588275,0.0,3.3738158415192965e-07,5.0,1.0,0.0,inf,5536.042857143264,8.943608527754061e-06
WBGene00005987,0,,,,,,,,,
WBGene00005988,0,0.269675204114245,3.301946944611328e-08,3.7323501486477703e-08,5.0,0.6,1.2268819553422316e-07,inf,5042.185714285423,2.03712546938358e-05
WBGene00005989,0,,,,,,,,,
WBGene00005992,0,0.3795901893118345,8.577585965885423e-05,4.24855196979966e-05,233.0,0.8355039218588131,0.00010925162611699416,inf,7304.533333330713,3.756894939873658e-05
WBGene00005993,0,0.3782603615072849,1.6053265963290952e-05,6.229224835968013e-05,748.0,0.6633378433520177,1.6015331572359353e-05,inf,7444.4999999972915,0.00010713686990697631
WBGene00005999,0,0.3367502693564434,1.5112348695645654e-07,4.8931888707832536e-06,4.0,0.6666666666666666,9.954071002702759e-07,inf,6293.509523808564,1.199085393354516e-05
WBGene00006001,0,0.3619433372012277,4.129686109825123e-07,4.467544472956094e-05,444.0,0.9503386004514672,4.4495685370340014e-07,inf,7001.066666664846,6.404555107655479e-05
WBGene00006002,0,0.3048555830843621,0.0,1.963491812679676e-07,1.0,0.0,0.0,inf,5663.352380952759,8.526979272721664e-06
WBGene00006003,0,0.3300198248932182,1.1115967969271077e-05,7.773005224365037e-06,12.0,0.4545454545454545,1.7448209130109033e-05,inf,6193.099999999297,2.08735351176037e-05
WBGene00006004,0,0.35686451150257803,1.4288024182850112e-06,2.804052277824163e-05,300.0,0.9614938684503902,2.297898101783731e-06,inf,6841.416666665152,4.683307435539585e-05
WBGene00006007,0,,,,,,,,,
WBGene00006008,0,0.24697695009712306,0.0,2.7399153540832794e-09,1.0,0.0,0.0,inf,4568.316666666286,1.0959774903820884e-05
WBGene00006009,0,,,,,,,,,
WBGene00006011,0,0.32976633026739266,0.0,8.184691615608767e-06,65.0,1.0,0.0,inf,6219.876190475525,1.7090340397057195e-05
WBGene00006012,0,0.3514049963496017,4.059440676686804e-08,2.465961273534773e-05,257.0,0.9870196984435796,4.8739952335410935e-08,inf,6712.033333332104,4.0843311613844424e-05
WBGene00006013,0,0.3588674131294808,2.3267521556386647e-07,3.9873376022305824e-05,362.0,0.9764925544451416,2.630133266963972e-07,inf,6908.7166666650255,5.374052875854528e-05
WBGene00006024,0,0.3506669228450167,1.464834382975136e-10,2.1785172726972196e-05,202.0,0.999556672085119,1.464834382975145e-10,inf,6675.833333332126,3.392207658538054e-05
WBGene00006025,0,,,,,,,,,
WBGene00006026,0,0.278824369832389,0.0,6.351647774320367e-08,1.0,0.0,0.0,inf,5202.610714285774,8.59962499330532e-06
WBGene00006027,0,0.32643505571792025,0.0,2.228897681798613e-06,1.0,0.0,0.0,inf,6063.25952380893,8.453911131611646e-06
WBGene00006028,0,0.2899481117368425,5.433038772217701e-08,8.651818211797184e-08,2.0,0.0,3.103180756782365e-07,inf,5409.0357142861385,1.1486559014560865e-05
WBGene00006038,0,0.4427464806926966,6.176226380500003e-05,0.02868323963584111,1270.0,0.8408232658860905,6.944254470823814e-05,inf,8755.96666666645,8.239425734645008e-05
WBGene00006039,0,0.4596770808313558,0.00015703281280166648,0.02918851704956506,1357.0,0.7625727409281708,0.00016050217476800836,inf,9020.2666666676,9.222822360576372e-05
WBGene00006040,0,0.4566040307088064,0.00010498445039319326,0.02855268560781812,1283.0,0.8163394345594557,0.00010093549316268606,inf,8953.333333334027,8.433175575637281e-05
WBGene00006044,0,0.4534577299238196,0.0001513658445045311,0.029887886641558125,1374.0,0.7773042382144307,0.0001635031407967376,inf,8938.66666666721,9.158129358097214e-05
WBGene00006047,0,0.44330161457137707,0.0001482197658306694,0.02783015188961776,1231.0,0.8424573847688112,0.00017332618120606522,inf,8744.533333333111,8.027562579013785e-05
WBGene00006048,0,0.4381632283410469,8.457237407928396e-05,0.02955406165439293,1304.0,0.8455546191186926,8.123845989654757e-05,inf,8691.333333332801,8.181431609299804e-05
WBGene00006049,0,0.4327060347169677,3.418274886178183e-05,0.029780442156692517,1326.0,0.8304721249893281,2.690103509032409e-05,inf,8615.066666665763,8.26690441785003e-05
WBGene00006050,0,0.4516857007187065,0.00013344106622269834,0.028432972461493625,1299.0,0.7895429813854677,0.00014395144630396082,inf,8886.166666667043,9.049745994387372e-05
WBGene00006051,0,0.4342901604732956,6.63455424735372e-05,0.028516610817492256,1258.0,0.8473009019127228,6.992136293635497e-05,inf,8613.649999999156,8.409362478531568e-05
WBGene00006052,0,0.4273324605448693,0.00011285779917356155,0.028769146480231076,1277.0,0.8362737902067691,0.00012360014672259306,inf,8520.283333332023,8.396972502081134e-05
WBGene00006053,0,0.4437489091079087,0.0001204839071343802,0.02900341152534988,1323.0,0.790840054293696,0.000132708556321339,inf,8787.816666666551,9.037689736051272e-05
WBGene00006055,0,0.4596536446591914,4.872632967409922e-05,0.003262884027553122,823.0,0.2622888784430589,4.6686947471400985e-05,inf,8841.716666667275,9.816999965790776e-05
WBGene00006056,0,0.4365613435510922,4.435248533162907e-05,0.029323545377980573,1302.0,0.8356469264455677,3.6249109347791264e-05,inf,8667.466666666021,8.385457833415544e-05
WBGene00006057,0,0.4397876383583113,4.2652857899112357e-05,0.029617056184449774,1307.0,0.8451277196296066,4.311378010202971e-05,inf,8717.849999999584,8.254691704006535e-05
WBGene00006059,0,0.4754586323354805,0.00016146780062884305,0.0027160914949155767,1323.0,0.222412044326892,0.00014795946685549317,inf,9220.333333335002,0.00015151420782912815
WBGene00006061,0,0.4623171420104293,0.00016971863287543225,0.0009211744369731435,571.0,0.1951270470396657,0.00018800407627822527,inf,8793.933333333956,7.690732306343165e-05
WBGene00006065,0,0.4318252029095402,2.6773991591963605e-05,0.00029375800565096556,242.0,0.29210246562189224,3.0724288906168295e-05,inf,8239.766666665144,4.040564112195571e-05
WBGene00006066,0,0.43771649203016855,2.4570992097843145e-05,0.000401766446325548,318.0,0.2256611709620459,2.6659280898866386e-05,inf,8357.716666665521,4.912629538888729e-05
WBGene00006069,0,0.4282764042727367,2.8971835937697218e-05,0.0001541505093473336,139.0,0.2312584714836826,4.3336452588986545e-05,inf,8142.983333331685,3.1228097790741637e-05
WBGene00006070,0,0.4372282534600088,0.0014023705584306756,0.0001765919470947078,508.0,0.4129354392831074,0.0013317244586007926,inf,8403.266666665562,8.923092104230057e-05
WBGene00006072,0,0.32411729171503384,0.0,2.5535385777686433e-06,3.0,1.0,0.0,inf,6060.202380951905,8.633796642813721e-06
WBGene00006073,0,,,,,,,,,
WBGene00006075,0,,,,,,,,,
WBGene00006076,0,0.3389086003437855,1.2602685668502094e-10,6.921968954156743e-06,3.0,0.6666666666666666,1.676450324208033e-10,inf,6384.2523809515005,8.552905182306125e-06
WBGene00006078,0,0.3835466087954302,3.6469798566087456e-05,6.852975453568921e-05,831.0,0.5850840183840054,3.570669043948494e-05,inf,7577.549999997022,0.00012177392220553562
WBGene00006080,0,,,,,,,,,
WBGene00006081,0,0.3620305419566069,3.5505860337725914e-06,4.579072846704319e-05,427.0,0.9355697023672088,4.233455789231162e-06,inf,7000.23333333151,6.270176849173315e-05
WBGene00006082,0,0.3604888776802967,3.902723138240686e-08,4.313923694066637e-05,360.0,0.9942587434230888,4.5740073843833517e-08,inf,6943.616666664944,5.325110102530041e-05
WBGene00006083,0,0.3230141014777464,0.0,6.398047727416645e-06,41.0,1.0,0.0,inf,6101.992857142472,1.3999218826374899e-05
WBGene00006084,0,,,,,,,,,
WBGene00006085,0,0.4157262161411653,2.8569027865272163e-05,0.00015390580826311927,118.0,0.8483268144285093,4.216550633577695e-05,inf,7928.0166666646655,2.822225971128684e-05
WBGene00006086,0,,,,,,,,,
WBGene00006087,0,,,,,,,,,
WBGene00006090,0,0.3625182085021967,1.164170582193389e-06,4.530239288012504e-05,464.0,0.925309078721978,1.267349160055502e-06,inf,7019.999999998145,6.707524189954596e-05
WBGene00006092,0,0.3539851029229801,6.6253626758269564e-09,2.588825367676372e-05,254.0,0.9985683607730852,7.457103332255182e-09,inf,6764.449999998647,4.0238874160194877e-05
WBGene00006093,0,,,,,,,,,
WBGene00006096,0,,,,,,,,,
WBGene00006097,0,,,,,,,,,
WBGene00006098,0,0.3445491978807017,0.0,1.3787763590224012e-05,81.0,1.0,0.0,inf,6510.466666665607,1.9035458443449032e-05
WBGene00006099,0,0.36147170724877736,1.891698706568819e-05,3.0103249735769627e-05,306.0,0.9826422372227579,2.6311175769270262e-05,inf,6944.483333331578,4.67104894019364e-05
WBGene00006102,0,,,,,,,,,
WBGene00006103,0,0.3758947064289596,1.234595047211124e-07,0.0045404701880088225,191.0,0.9648387985670984,2.0091297543369027e-07,inf,7227.642857140408,1.8971671250028118e-05
WBGene00006104,0,0.33429046094089176,0.0,1.2244072180427025e-05,81.0,1.0,0.0,inf,6307.959523808709,1.914968780338025e-05
WBGene00006105,0,0.3639744281931927,1.530963750560226e-06,4.5914300640798295e-05,442.0,0.938324047567745,2.0060373049639067e-06,inf,7043.849999998079,6.408498332714357e-05
WBGene00006106,0,,,,,,,,,
WBGene00006108,0,0.29637721153685564,0.0,2.8398737502462917e-06,45.0,1.0,0.0,inf,5642.192857143377,1.4338731429460595e-05
WBGene00006110,0,,,,,,,,,
WBGene00006111,0,0.34478637728150296,6.0046767085578e-09,7.367335397503468e-06,14.0,0.8791208791208791,7.689871106133951e-09,inf,6508.892857141856,1.0516876501363964e-05
WBGene00006112,0,0.3227885854655442,0.0,6.565382990848608e-06,42.0,1.0,0.0,inf,6097.309523809143,1.4148863209372714e-05
WBGene00006113,0,,,,,,,,,
WBGene00006117,0,0.3792628393809974,1.6122046590717083e-05,6.375184884263658e-05,747.0,0.6754381242575306,1.56928916469276e-05,inf,7464.583333330577,0.00010647291776348734
WBGene00006120,0,,,,,,,,,
WBGene00006121,0,0.3794304358547781,8.86894405379961e-05,3.786444892422442e-05,252.0,0.9278757983937268,9.15039546267109e-05,inf,7295.266666664065,4.0496520845593936e-05
WBGene00006124,0,0.37790361681457774,0.00012437304220723152,6.205465102076174e-05,709.0,0.6980986987322002,0.00012505648387265922,inf,7424.49999999732,0.00010856623675813368
WBGene00006125,0,0.36127616054279227,5.225092604506228e-06,3.672210057996627e-05,431.0,0.9096530513138724,6.127048754429983e-06,inf,6981.316666664885,6.36706042764996e-05
WBGene00006126,0,0.3341727486691642,0.0,1.1018507863201324e-05,62.0,1.0,0.0,inf,6300.216666665867,1.6662673354867914e-05
WBGene00006127,0,,,,,,,,,
WBGene00006128,0,0.3707853829465507,1.3058764565583424e-05,5.635126127406847e-05,652.0,0.7415396793983772,1.4175225135425424e-05,inf,7258.033333331012,9.397877793061228e-05
WBGene00006129,0,0.3591891070257124,6.299500412511365e-09,2.3628492386937007e-05,20.0,0.7421052631578947,7.645143051664706e-09,inf,6820.042857141282,1.093621522265148e-05
WBGene00006130,0,,,,,,,,,
WBGene00006133,0,0.3805515422035956,3.4289023961004984e-05,6.43043406137004e-05,794.0,0.6164455357171218,3.5449776050965446e-05,inf,7506.249999997169,0.00011698965645331335
WBGene00006134,0,,,,,,,,,
WBGene00006135,0,0.4158892234682803,2.8827149467268057e-06,0.00017406271894667325,118.0,0.8507895118064609,5.2907882646013095e-06,inf,7931.042857140859,2.5479464654402145e-05
WBGene00006136,0,0.3073079364753432,6.740367802792313e-08,9.86978259098098e-07,11.0,0.8,1.436255214128142e-07,inf,5802.976190476596,1.0748242418869042e-05
WBGene00006137,0,,,,,,,,,
WBGene00006138,0,0.3721091518808585,1.9987580711770663e-07,5.5166930724599306e-05,33.0,0.4053030303030303,6.072337894546239e-07,inf,7118.609523807279,1.2377771698072665e-05
WBGene00006141,0,0.4054344824547098,0.00020753345531181818,9.284836057228968e-05,170.0,0.5008701705534284,0.00023897398201440376,inf,7768.7999999976955,2.9324473508691853e-05
WBGene00006142,0,0.3714040077589809,0.0001517082940717769,2.4072563213880992e-05,182.0,0.7486491409143343,0.00014423293963312911,inf,7107.566666664466,3.46751216113463e-05
WBGene00006143,0,0.3323679411013762,2.6022035388773635e-08,1.3364507953926143e-06,38.0,0.972972972972973,5.1488989212778003e-08,inf,6192.283333332473,2.6066560444507223e-05
WBGene00006144,0,0.35813325599211016,5.086789949927769e-08,4.14815283883598e-05,383.0,0.9887085970500183,5.6506943876053027e-08,inf,6900.5499999983895,5.6173385289479065e-05
WBGene00006145,0,0.39076138116961606,0.00015982422386099575,5.749563664744587e-05,580.0,0.8011553808587935,0.000265295456237133,inf,7630.9166666637575,8.379705822589773e-05
WBGene00006146,0,,,,,,,,,
WBGene00006147,0,0.3596547955059492,3.661626805955701e-07,3.3388290833597934e-05,404.0,0.9566739552367148,3.924149754410313e-07,inf,6936.616666664977,5.91288526716687e-05
WBGene00006148,0,,,,,,,,,
WBGene00006149,0,,,,,,,,,
WBGene00006150,0,,,,,,,,,
WBGene00006152,0,0.326831487632604,2.0930409928484557e-09,2.28804795701819e-06,4.0,0.5,2.654499862623648e-09,inf,6067.192857142239,9.087464619580032e-06
WBGene00006153,0,,,,,,,,,
WBGene00006154,0,,,,,,,,,
WBGene00006155,0,,,,,,,,,
WBGene00006156,0,0.35367265897830186,1.0215189218302427e-05,2.5829338130148775e-05,255.0,0.9899027327466421,9.792262478044317e-06,inf,6759.816666665329,4.102001201338414e-05
WBGene00006157,0,0.32668345271656424,0.0,6.541988001265987e-06,39.0,1.0,0.0,inf,6162.309523808991,1.3792317354098959e-05
WBGene00006158,0,0.3514597920764612,3.87287285412649e-08,2.492145105992655e-05,252.0,0.9873205590337064,4.7175057781221795e-08,inf,6715.616666665437,4.027189605233745e-05
WBGene00006159,0,0.36952400140771297,2.2940317485203577e-06,5.0715469405695586e-05,534.0,0.8869588436593095,2.551818159182777e-06,inf,7194.249999997773,7.59124874076372e-05
WBGene00006160,0,0.3625473644855889,4.4703097896475724e-07,4.572087297284086e-05,459.0,0.9502240488626308,4.801780791273235e-07,inf,7019.899999998143,6.597538519477642e-05
WBGene00006161,0,,,,,,,,,
WBGene00006162,0,0.34705597483766265,8.341958786289407e-09,1.0522928411132827e-05,8.0,0.5,8.252304472149594e-09,inf,6537.559523808442,9.749515619682421e-06
WBGene00006163,0,0.3762162654959682,2.7401603659849647e-07,2.450563498352808e-05,24.0,0.4565217391304348,3.613510619341011e-07,inf,7174.1095238071175,1.1432344075093316e-05
WBGene00006164,0,0.39695520369608056,1.04777200704192e-06,0.00020946582075893444,88.0,0.4994775339602926,1.347958602148635e-06,inf,7591.126190473676,1.791748444200939e-05
WBGene00006165,0,0.3323679411013762,2.6022035388773635e-08,1.3364507953926143e-06,38.0,0.972972972972973,5.1488989212778003e-08,inf,6192.283333332473,2.606656044450722e-05
WBGene00006166,0,0.3246308003148992,6.395354142345675e-10,2.405442983005753e-06,10.0,0.9555555555555556,9.461859156978907e-10,inf,6086.049999999523,9.698796954294427e-06
WBGene00006167,0,0.4177294839034117,8.658806275685884e-07,0.0001562513639656991,115.0,0.8939740655987796,1.2903564505194827e-06,inf,7960.926190474245,2.461857004633949e-05
WBGene00006170,0,,,,,,,,,
WBGene00006171,0,0.3330124694841865,0.0,6.886670868582045e-06,44.0,1.0,0.0,inf,6261.876190475403,1.4594830321235473e-05
WBGene00006173,0,0.2662310000692588,0.0,8.116000265548923e-08,5.0,1.0,0.0,inf,4984.635714285474,1.0753895358720696e-05
WBGene00006174,0,0.35710481002694955,1.1851218030958958e-07,3.2719127712771785e-05,395.0,0.9712009252714772,1.3705767117481053e-07,inf,6880.549999998441,5.788971088959219e-05
WBGene00006175,0,,,,,,,,,
WBGene00006178,0,0.4320528387571467,0.0004544904953607035,0.000195575513085282,505.0,0.6448687725915448,0.0004845945108214104,inf,8323.249999998528,7.341483435977704e-05
WBGene00006179,0,0.35335384139784753,1.4941909480567881e-05,6.951236282459033e-06,41.0,0.8524390243902439,1.887847754565972e-05,inf,6663.233333332088,2.664477183584929e-05
WBGene00006180,0,0.3453344538378741,3.396510670482606e-08,8.033508912282286e-06,20.0,0.8894736842105263,4.6264897115535024e-08,inf,6484.866666665542,1.2427175841617586e-05
WBGene00006182,0,0.2858389583825935,0.0,2.1107349788858164e-07,3.0,1.0,0.0,inf,5430.692857143054,8.707447784465687e-06
WBGene00006184,0,0.3880785393257164,9.313644240321031e-05,7.163149940750203e-05,914.0,0.5140218722512888,8.897817314324363e-05,inf,7693.549999996928,0.00013799716995867962
WBGene00006186,0,,,,,,,,,
WBGene00006187,0,0.34771855084639697,1.2442204010372807e-07,8.493175636066995e-06,39.0,0.738191632928475,1.9275973165610472e-07,inf,6542.75952380836,1.632319893053818e-05
WBGene00006188,0,0.3373992959225097,1.4127798702949978e-09,1.5056355879412088e-05,137.0,0.99720910261915,2.1312870909600565e-09,inf,6378.842857141924,2.6078803986655246e-05
WBGene00006189,0,0.20852898926425376,0.0,1.5354001116103652e-11,1.0,0.0,0.0,inf,3841.440873014436,2.0848635124572344e-05
WBGene00006190,0,,,,,,,,,
WBGene00006191,0,,,,,,,,,
WBGene00006192,0,,,,,,,,,
WBGene00006193,0,0.3453344538378741,3.396510670482606e-08,8.033508912282286e-06,20.0,0.8894736842105263,4.6264897115535024e-08,inf,6484.866666665542,1.2427175841617586e-05
WBGene00006195,0,0.3578986755461536,1.8533659747982408e-07,1.4339731995812823e-05,28.0,0.6031746031746031,3.3943728300715925e-07,inf,6764.392857141379,1.3658074203458365e-05
WBGene00006196,0,0.3680381518317058,2.976929551600141e-06,5.367611637210186e-05,565.0,0.8506621477436767,3.2274903785651993e-06,inf,7171.849999997839,8.041728582251184e-05
